cena klienta,km ³adowne,czas,data 1 za³adunku,data ost roz³adunku,wsp za³,wsp za³,wsp roz³ad,wsp roz³ad,,wylkm,roznicakm,%
650,721,1.229166667,14/06/04 8:00,14/06/05 13:30,45.24640000,5.05620000,49.5074,6.76,,490,231,67.96116505
500,416,0.75,14/06/05 18:00,14/06/06 12:00,49.24710000,6.60310000,48.6205,10.8728,,319,97,76.68269231
630,755,4,14/06/06 8:00,14/06/10 8:00,49.01670000,11.50000000,44.9748,8.355,,508,247,67.28476821
1450,922,1.791666667,14/06/10 17:00,14/06/12 12:00,45.48280000,8.75170000,49.7107,2.923,,641,281,69.52277657
680,599,0.958333333,14/06/12 14:00,14/06/13 13:00,49.55720000,2.71840000,46.0687,5.9365,,456,143,76.12687813
720,869,2.833333333,14/06/13 12:00,14/06/16 8:00,46.60110000,6.58790000,51.4167,4.4167,,558,311,64.21173763
630,642,0.979166667,14/06/17 15:30,14/06/18 15:00,52.12250000,4.47920000,50.85,11.4333,,501,141,78.03738318
520,544,0.958333333,14/03/03 8:00,14/03/04 7:00,48.63910000,9.98230000,52.1176,7.5725,,422,122,77.57352941
1200,919,2.041666667,14/03/04 14:00,14/03/06 15:00,52.51670000,7.25000000,49.1387,2.4614,,503,416,54.73340588
1200,1183,3,14/03/07 8:00,14/03/10 8:00,47.49910000,5.13370000,41.9056,12.5792,,855,328,72.27387997
1580,1110,1.833333333,14/03/11 16:00,14/03/13 12:00,43.00440000,13.91300000,45.9797,3.0863,,919,191,82.79279279
530,719,0.833333333,14/03/13 16:00,14/03/14 12:00,46.07200000,3.03830000,51.4098,3.225,,593,126,82.47566064
500,536,1,14/03/17 8:00,14/03/18 8:00,51.40000000,4.71670000,54.006,8.9162,,404,132,75.37313433
400,441,0.958333333,14/03/19 8:00,14/03/20 7:00,53.66670000,8.65000000,51.6348,11.9814,,318,123,72.10884354
650,577,3.291666667,14/04/04 8:00,14/04/07 15:00,49.49960000,8.91390000,48.8261,2.6012,,464,113,80.41594454
200,421,1,14/04/08 8:00,14/04/09 8:00,48.58330000,2.95000000,51.4167,4.4167,,332,89,78.85985748
700,628,0.875,14/04/09 15:00,14/04/10 12:00,51.81670000,5.54860000,48.3,10.3,,517,111,82.32484076
630,582,2.895833333,14/04/11 12:30,14/04/14 10:00,47.89390000,9.82900000,52.2333,9,,486,96,83.50515464
350,76,0.041666667,14/04/14 14:00,14/04/14 15:00,52.56670000,9.71670000,52.6336,10.5865,,59,17,77.63157895
550,329,0.875,14/04/15 15:00,14/04/16 12:00,52.15380000,10.56420000,52.798,13.358,,202,127,61.39817629
560,359,3,14/05/02 8:00,14/05/05 8:00,47.37010000,7.56960000,45.8679,4.8963,,263,96,73.25905292
880,535,0.958333333,14/05/06 9:00,14/05/07 8:00,45.68090000,4.43170000,48.2,0.2,,426,109,79.62616822
800,621,3,14/05/09 8:00,14/05/12 8:00,47.61750000,1.42850000,44.0073,4.9954,,487,134,78.42190016
250,465,0.875,14/05/13 15:00,14/05/14 12:00,43.60740000,5.05530000,45.1132,8.617,,328,137,70.53763441
950,509,0.916666667,14/05/15 16:00,14/05/16 14:00,45.04550000,7.71920000,46.8221,3.7695,,363,146,71.31630648
750,699,3,14/05/16 8:00,14/05/19 8:00,47.53330000,5.08330000,52.2286,5.5589,,523,176,74.8211731
700,540,1,14/05/20 15:00,14/05/21 15:00,51.36460000,6.75190000,47.9583,8.8413,,407,133,75.37037037
380,413,3,14/05/23 11:00,14/05/26 11:00,48.18260000,10.17250000,50.65,12.3667,,316,97,76.51331719
520,502,0.416666667,14/06/13 8:00,14/06/13 18:00,48.09430000,10.63190000,46.0103,10.069,,235,267,46.812749
1050,586,0.833333333,14/06/16 16:00,14/06/17 12:00,45.49750000,10.47860000,45.0737,4.881,,440,146,75.08532423
441,457,1.041666667,14/06/18 7:00,14/06/19 8:00,45.94520000,4.84200000,49.1061,4.0022,,357,100,78.11816193
800,725,3,14/06/20 8:00,14/06/23 8:00,48.68330000,3.50000000,43.6831,5.6196,,579,146,79.86206897
730,818,1.916666667,14/06/23 8:00,14/06/25 6:00,44.06020000,4.95190000,50.0489,3.2876,,677,141,82.76283619
580,609,1,14/06/25 8:00,14/06/26 8:00,50.14040000,4.63500000,53.7241,8.0867,,463,146,76.02627258
625,629,2.875,14/06/27 15:00,14/06/30 12:00,52.46720000,7.44430000,54.0466,13.7083,,451,178,71.70111288
496.871239,775,1.041666667,14/07/01 13:00,14/07/02 14:00,54.71270000,13.62000000,52.4,20.6167,,528,247,68.12903226
620,679,0.958333333,14/07/09 14:00,14/07/10 13:00,48.80350000,11.77280000,45.9893,8.6595,,390,289,57.43740795
1600,856,3.708333333,14/07/11 16:00,14/07/15 9:00,45.52830000,9.40770000,48.7741,2.5829,,629,227,73.48130841
1050,898,1,14/07/15 8:00,14/07/16 8:00,49.13020000,2.57110000,43.3228,6.0075,,697,201,77.6169265
1850,1285,4,14/07/18 15:00,14/07/22 15:00,45.18140000,8.88240000,48.3771,-1.7314,,881,404,68.56031128
360,407,0.666666667,14/07/23 15:30,14/07/24 7:30,48.85000000,-2.01670000,49.7118,2.4547,,338,69,83.04668305
200,311,0.958333333,14/07/24 14:00,14/07/25 13:00,50.51670000,3.48330000,50.9323,7.1847,,264,47,84.88745981
440,503,2.958333333,14/07/25 16:00,14/07/28 15:00,51.59970000,8.06270000,51,12.7167,,330,173,65.60636183
520,760,1,14/07/29 8:00,14/07/30 8:00,51.20830000,11.67500000,52.4,20.6167,,628,132,82.63157895
275,309,0.083333333,14/03/01 6:00,14/03/01 8:00,51.00000000,9.60000000,52.2167,11.55,,190,119,61.48867314
930,810,1,14/03/13 8:00,14/03/14 8:00,51.02800000,3.26490000,45.4948,5.6332,,639,171,78.88888889
530,493,2.916666667,14/03/14 10:00,14/03/17 8:00,45.57370000,5.99380000,43.8,2.25,,355,138,72.00811359
660,897,2,14/03/17 8:00,14/03/19 8:00,43.97430000,2.10390000,43.8831,10.795,,695,202,77.48049052
1850,1450,1.770833333,14/03/19 17:00,14/03/21 11:30,43.76280000,11.17250000,50.5333,3.0167,,972,478,67.03448276
1000,920,1.958333333,14/03/24 10:00,14/03/26 9:00,50.78230000,3.11900000,44.4,0.6333,,733,187,79.67391304
700,982,2,14/03/26 8:00,14/03/28 8:00,44.15820000,1.23200000,44.1633,10.5072,,739,243,75.25458248
1000,762,1,14/04/24 15:00,14/04/25 15:00,48.92410000,11.17850000,49.2387,2.8072,,610,152,80.05249344
640,731,2.833333333,14/04/25 17:00,14/04/28 13:00,50.10000000,2.30000000,48.6391,9.9823,,579,152,79.20656635
600,574,1.333333333,14/04/28 8:00,14/04/29 16:00,48.01840000,9.99310000,45.65,11,,274,300,47.73519164
1900,1457,5,14/04/30 15:00,14/05/05 15:00,45.94990000,11.45890000,50.5833,3.4833,,782,675,53.67192862
1300,1007,0.666666667,14/05/06 8:00,14/05/07 0:00,51.38330000,4.60000000,44.053,4.6057,,815,192,80.93346574
550,481,3,14/05/09 8:00,14/05/12 8:00,43.80000000,2.71670000,45.8833,0.1667,,306,175,63.61746362
950,1227,2,14/05/12 8:00,14/05/14 8:00,45.10230000,-0.51630000,53.5681,5.9007,,1048,179,85.41157294
1300,649,1.833333333,14/06/02 12:00,14/06/04 8:00,51.88670000,4.44790000,49.5479,-0.8466,,454,195,69.95377504
900,911,1.833333333,14/06/03 12:00,14/06/05 8:00,49.34800000,-0.28720000,44.3,4.6667,,675,236,74.09440176
900,922,4.75,14/06/05 14:00,14/06/10 8:00,43.77760000,3.82600000,50.1861,1.5562,,733,189,79.5010846
225,453,1,14/06/10 8:00,14/06/11 8:00,49.18800000,1.81180000,51.3333,5.6,,359,94,79.24944812
570,520,0.833333333,14/06/11 16:00,14/06/12 12:00,51.33330000,5.60000000,48.8959,9.6647,,396,124,76.15384615
600,673,0.958333333,14/06/12 16:00,14/06/13 15:00,48.47780000,10.07860000,46.1802,13.2814,,351,322,52.15453195
1375,757,2.625,14/06/13 17:30,14/06/16 8:30,46.16270000,12.65500000,45.8123,5.181,,578,179,76.35402906
330,359,0.666666667,14/06/16 8:00,14/06/17 0:00,46.59490000,4.80630000,47.802,2.0284,,249,110,69.35933148
430,530,1,14/06/17 8:00,14/06/18 8:00,47.61250000,0.98270000,51.4098,3.225,,452,78,85.28301887
150,227,0.875,14/06/19 15:00,14/06/20 12:00,51.41670000,4.41670000,51.1182,7.1979,,196,31,86.34361233
500,527,3.104166667,14/06/20 14:00,14/06/23 16:30,51.66140000,7.07850000,52.7922,13.3312,,443,84,84.06072106
1100,886,0.875,14/07/08 15:00,14/07/09 12:00,51.41670000,4.41670000,45.9508,6.4161,,625,261,70.54176072
700,767,1,14/07/10 8:00,14/07/11 8:00,46.26680000,6.49420000,50.6524,2.6196,,565,202,73.66362451
950,881,4.208333333,14/07/11 7:00,14/07/15 12:00,49.81510000,3.21860000,43.1667,1.6,,749,132,85.01702611
1400,849,1.541666667,14/07/21 16:00,14/07/23 5:00,45.09720000,8.86550000,48.0312,1.6958,,637,212,75.02944641
412,575,0.916666667,14/07/23 17:00,14/07/24 15:00,49.23520000,1.57830000,48.9638,8.1666,,480,95,83.47826087
1000,1190,1.666666667,14/03/04 16:00,14/03/06 8:00,52.01880000,9.85220000,45.9939,9.1214,,672,518,56.47058824
500,591,0.583333333,14/03/13 18:00,14/03/14 8:00,48.31010000,2.00730000,48.2833,7.3667,,396,195,67.00507614
370,400,0.75,14/03/17 17:00,14/03/18 11:00,48.78340000,7.74300000,49.5798,3.3595,,330,70,82.5
200,363,0.875,14/03/18 15:00,14/03/19 12:00,50.10000000,2.30000000,49.9875,6.0694,,269,94,74.1046832
600,578,1,14/03/19 8:00,14/03/20 8:00,50.86110000,6.79390000,53.7488,10.9321,,426,152,73.70242215
600,579,0.916666667,14/03/20 14:00,14/03/21 12:00,53.63950000,10.36900000,49.95,8.1014,,438,141,75.64766839
620,647,1.166666667,14/03/24 8:00,14/03/25 12:00,50.46670000,6.80000000,52.5667,13.3333,,508,139,78.51622875
320,419,1.125,14/03/04 9:00,14/03/05 12:00,48.40090000,5.94840000,49.4277,9.6922,,296,123,70.64439141
375,311,0.958333333,14/03/05 15:00,14/03/06 14:00,49.87120000,10.04980000,47.9532,8.972,,227,84,72.9903537
700,781,3,14/03/07 12:00,14/03/10 12:00,48.18330000,9.11670000,53.3362,7.5747,,583,198,74.64788732
780,708,0.958333333,14/03/10 9:00,14/03/11 8:00,53.37170000,8.04140000,48.5568,9.9601,,551,157,77.82485876
650,593,1,14/03/11 8:00,14/03/12 8:00,48.01670000,9.65000000,48.0492,3.5818,,451,142,76.0539629
700,606,1,14/03/13 8:00,14/03/14 8:00,48.43790000,4.46900000,43.9973,4.4285,,493,113,81.35313531
400,549,0.083333333,14/03/17 6:00,14/03/17 8:00,44.08330000,5.40000000,45.513,9.2613,,343,206,62.47723133
1700,992,1.958333333,14/03/18 16:00,14/03/20 15:00,45.77160000,9.46740000,49.6008,1.0458,,760,232,76.61290323
1050,947,2.791666667,14/03/21 13:00,14/03/24 8:00,50.90540000,1.58970000,44.25,5.05,,784,163,82.78775079
250,539,0.875,14/03/24 14:00,14/03/25 11:00,43.63770000,4.94460000,45.0846,7.3309,,248,291,46.01113173
1350,813,1,14/03/26 8:00,14/03/27 8:00,45.19110000,7.46350000,49.1329,7.6656,,438,375,53.87453875
310,288,1,14/03/27 8:00,14/03/28 8:00,48.75440000,8.95350000,48.5001,11.9082,,218,70,75.69444444
550,656,0.833333333,14/03/05 20:00,14/03/06 16:00,51.11330000,6.81520000,51.3825,14.4292,,530,126,80.79268293
430,460,1,14/03/06 8:00,14/03/07 8:00,50.81320000,13.18830000,48.0694,11.4686,,329,131,71.52173913
300,386,2.958333333,14/03/07 13:00,14/03/10 12:00,47.55000000,11.85000000,45.1269,10.5218,,288,98,74.61139896
1550,566,1,14/03/10 8:00,14/03/11 8:00,44.05100000,10.98170000,47.3936,8.6795,,412,154,72.79151943
200,229,1.166666667,14/03/13 8:00,14/03/14 12:00,48.28940000,9.79940000,49.0572,8.1959,,145,84,63.31877729
1280,1116,4,14/03/14 8:00,14/03/18 8:00,48.48640000,9.68750000,43.6738,6.5645,,586,530,52.50896057
900,375,0.75,14/03/18 16:00,14/03/19 10:00,45.33720000,8.45090000,45.8305,5.1092,,265,110,70.66666667
550,524,1.083333333,14/03/19 8:00,14/03/20 10:00,46.09340000,4.49280000,44.6337,0.1129,,378,146,72.13740458
700,1004,1,14/03/20 8:00,14/03/21 8:00,45.12630000,1.85400000,45.1814,8.8824,,550,454,54.78087649
1000,680,1.083333333,14/03/24 13:00,14/03/25 15:00,45.72980000,9.03810000,49.1,11.1,,405,275,59.55882353
900,794,0.958333333,14/03/25 16:00,14/03/26 15:00,49.10000000,11.00000000,48.8817,2.1694,,644,150,81.10831234
900,831,1,14/03/27 8:00,14/03/28 8:00,49.23520000,1.57830000,43.5699,5.2511,,689,142,82.91215403
1700,1138,2,14/04/01 15:00,14/04/03 15:00,44.57810000,7.91220000,47.4667,-0.0833,,695,443,61.07205624
850,872,2.677083333,14/04/04 7:45,14/04/07 0:00,47.85000000,-2.08330000,44.2372,4.0805,,622,250,71.33027523
300,620,0.666666667,14/04/08 8:00,14/04/09 0:00,43.67810000,5.17040000,45.8065,10.2155,,463,157,74.67741935
930,575,0.666666667,14/04/09 8:00,14/04/10 0:00,45.52170000,10.58160000,48.6507,10.2152,,349,226,60.69565217
400,376,2.583333333,14/04/11 17:00,14/04/14 7:00,49.58640000,9.63390000,48.9333,13.7,,303,73,80.58510638
190,316,0.833333333,14/04/14 16:00,14/04/15 12:00,48.26670000,14.05000000,50.25,14.3667,,221,95,69.93670886
430,645,0.958333333,14/04/15 13:00,14/04/16 12:00,50.21430000,15.81260000,54.55,18.6667,,519,126,80.46511628
800,823,4.166666667,14/04/24 12:00,14/04/28 16:00,54.16670000,18.55000000,54.9983,9.4206,,595,228,72.29647631
1250,934,0.666666667,14/04/28 16:00,14/04/29 8:00,53.71940000,9.89940000,48.0585,4.5737,,731,203,78.26552463
1000,624,2.479166667,14/04/30 8:00,14/05/02 19:30,48.48840000,4.01950000,44.0333,4.35,,496,128,79.48717949
900,414,0.333333333,14/05/05 13:00,14/05/05 21:00,43.87680000,4.63030000,45.9797,3.0863,,263,151,63.52657005
670,567,0.875,14/05/06 8:00,14/05/07 5:00,46.18140000,3.08770000,43.3228,6.0075,,392,175,69.13580247
950,838,1.541666667,14/05/07 20:00,14/05/09 9:00,44.61670000,8.85000000,48.5981,9.97,,450,388,53.69928401
600,589,0.625,14/05/09 15:00,14/05/10 6:00,49.45810000,10.24180000,53.5833,10.7167,,459,130,77.9286927
300,317,0,14/05/12 20:00,14/05/12 20:00,52.90000000,10.91670000,52.3593,14.2411,,232,85,73.18611987
860,754,0.916666667,14/05/14 16:00,14/05/15 14:00,52.83720000,13.20500000,48.2667,8.45,,608,146,80.63660477
530,606,3.041666667,14/05/16 7:00,14/05/19 8:00,47.86670000,8.36670000,51.9743,8.8047,,457,149,75.41254125
1200,872,0.916666667,14/05/19 14:00,14/05/20 12:00,51.51660000,9.49120000,45.9667,4.8833,,703,169,80.61926606
700,397,0.75,14/05/20 14:00,14/05/21 8:00,46.18330000,4.71670000,43.5702,6.2236,,313,84,78.84130982
1350,857,3.791666667,14/05/22 17:00,14/05/26 12:00,45.23300000,7.52320000,47.3311,-0.1521,,633,224,73.86231039
950,969,1.75,14/05/26 14:00,14/05/28 8:00,47.70000000,-0.58330000,43.3371,6.235,,718,251,74.09700722
1530,979,4,14/05/29 12:00,14/06/02 12:00,44.97110000,7.68410000,47.9934,-1.0544,,748,231,76.40449438
500,457,1,14/06/04 8:00,14/06/05 8:00,49.45000000,4.03330000,48.5193,-1.2163,,396,61,86.65207877
650,623,0.958333333,14/06/05 16:00,14/06/06 15:00,48.09500000,-1.74880000,44.0829,0.9876,,493,130,79.13322632
1050,1240,2,14/06/10 8:00,14/06/12 8:00,44.23070000,2.13170000,48.8833,10.9,,845,395,68.14516129
285,402,0.916666667,14/06/24 10:00,14/06/25 8:00,54.55000000,16.68330000,52.3167,13.7,,317,85,78.85572139
512,516,0.916666667,14/06/25 16:00,14/06/26 14:00,52.83720000,13.20500000,48.976,11.4459,,446,70,86.43410853
1150,528,1,14/06/26 15:00,14/06/27 15:00,47.61380000,8.23350000,47.4346,7.8161,,37,491,7.007575758
670,468,0.958333333,14/06/30 16:00,14/07/01 15:00,47.95320000,8.97200000,49.0052,4.2592,,366,102,78.20512821
1590,944,3.520833333,14/07/03 18:00,14/07/07 6:30,45.20940000,8.25580000,47.6706,-0.4915,,723,221,76.58898305
800,742,1,14/07/07 8:00,14/07/08 8:00,47.41480000,-0.72490000,44.5491,4.7657,,530,212,71.42857143
550,534,1,14/07/09 8:00,14/07/10 8:00,45.75000000,4.80000000,49.3405,2.2423,,442,92,82.77153558
212,397,3,14/07/11 8:00,14/07/14 8:00,48.58330000,2.95000000,51.2333,4.1167,,306,91,77.07808564
1500,1726,2,14/07/28 13:00,14/07/30 13:00,54.30000000,18.06670000,47.479,1.5539,,1379,347,79.89571263
700,900,1.125,14/07/31 14:00,14/08/01 17:00,47.55220000,0.66910000,45.6612,9.1878,,683,217,75.88888889
2350,1096,1.875,14/08/04 17:00,14/08/06 14:00,45.03730000,11.02970000,49.041,2.7016,,771,325,70.34671533
1000,856,4,14/08/07 12:00,14/08/11 12:00,49.58170000,3.32360000,43.7675,3.9046,,648,208,75.70093458
800,1013,0.75,14/08/12 14:00,14/08/13 8:00,43.94400000,4.22110000,51.0466,4.3528,,789,224,77.88746298
400,495,1,14/08/14 15:00,14/08/15 15:00,51.40000000,4.55000000,49.0572,8.1959,,367,128,74.14141414
700,627,2.916666667,14/08/15 14:00,14/08/18 12:00,49.44550000,8.88230000,48.1607,13.7914,,386,241,61.56299841
1270,1217,2,14/08/18 8:00,14/08/20 8:00,47.68330000,14.48330000,50.0886,1.7197,,969,248,79.62202136
270,383,1.166666667,14/08/21 9:00,14/08/22 13:00,50.10000000,2.30000000,50.8272,6.8478,,331,52,86.4229765
530,609,3,14/08/22 8:00,14/08/25 8:00,50.65830000,8.14580000,52.5646,14.5244,,488,121,80.13136289
191,396,0.666666667,14/08/25 20:00,14/08/26 12:00,52.55000000,14.58330000,54.4667,18.6333,,342,54,86.36363636
500,769,0.875,14/09/11 14:00,14/09/12 11:00,45.78460000,6.44460000,48.9149,2.3164,,466,303,60.59817945
1200,852,3,14/09/12 8:00,14/09/15 8:00,49.74380000,2.94720000,43.7867,5.0046,,680,172,79.81220657
800,707,1.666666667,14/09/15 16:00,14/09/17 8:00,43.75130000,7.01280000,42.2517,12.6167,,485,222,68.59971711
1500,940,4,14/09/18 8:00,14/09/22 8:00,43.75000000,10.31670000,46.4548,5.2157,,500,440,53.19148936
420,617,0.666666667,14/09/22 8:00,14/09/23 0:00,47.18950000,5.45570000,51.4098,3.225,,496,121,80.38897893
530,626,1,14/09/24 15:00,14/09/25 15:00,50.56670000,3.48330000,51.5166,9.4912,,432,194,69.00958466
300,315,0.75,14/09/25 20:00,14/09/26 14:00,51.82960000,10.33010000,51.3646,6.7519,,252,63,80
680,624,3.125,14/09/26 12:00,14/09/29 15:00,51.57080000,7.61080000,51.8276,13.7152,,421,203,67.46794872
170,340,0.75,14/09/29 14:00,14/09/30 8:00,52.35930000,14.24110000,54.2333,15.8667,,234,106,68.82352941
1050,1257,2,14/05/19 8:00,14/05/21 8:00,53.93330000,18.91670000,47.3923,9.667,,975,282,77.56563246
850,722,2,14/05/21 12:00,14/05/23 12:00,47.60160000,9.63420000,49.2874,2.745,,541,181,74.93074792
1075,1001,3,14/05/23 8:00,14/05/26 8:00,49.23520000,1.57830000,43.9415,7.3135,,733,268,73.22677323
1800,1066,3.208333333,14/05/27 10:00,14/05/30 15:00,45.85780000,9.72670000,49.2254,2.2169,,676,390,63.41463415
850,729,1,14/06/02 8:00,14/06/03 8:00,49.23520000,1.57830000,43.85,0.5833,,603,126,82.71604938
1150,1377,2,14/06/04 8:00,14/06/06 8:00,44.40060000,-1.22890000,50.55,7.25,,933,444,67.75599129
520,548,3.541666667,14/06/06 19:00,14/06/10 8:00,49.95000000,6.63330000,50.9439,12.4781,,428,120,78.10218978
1100,1464,5,14/03/05 8:00,14/03/10 8:00,54.22720000,22.49360000,51.0791,6.6939,,1118,346,76.36612022
490,505,1,14/03/10 12:00,14/03/11 12:00,50.96130000,8.05330000,52.6189,12.5228,,358,147,70.89108911
530,769,1.520833333,14/03/11 19:00,14/03/13 7:30,51.66500000,12.66120000,53.0833,20.6167,,562,207,73.08192458
700,1082,2,14/03/25 8:00,14/03/27 8:00,54.22720000,22.49360000,49.8,12.25,,855,227,79.02033272
500,373,0,14/03/27 8:00,14/03/27 8:00,49.87350000,12.16610000,48.7333,8.65,,284,89,76.13941019
970,1184,3.666666667,14/03/28 16:00,14/04/01 8:00,48.45000000,9.58330000,41.9833,12.3667,,751,433,63.42905405
2100,1448,2,14/04/01 15:00,14/04/03 15:00,43.53610000,12.90470000,48.2,0.2,,1110,338,76.65745856
600,672,3.25,14/04/04 8:00,14/04/07 14:00,47.79190000,0.91140000,43.8603,2.3484,,451,221,67.11309524
600,768,1,14/04/08 8:00,14/04/09 8:00,43.52560000,2.52540000,44.2793,10.1012,,612,156,79.6875
1300,742,1,14/04/10 12:00,14/04/11 12:00,43.76280000,11.17250000,44.4848,4.753,,518,224,69.81132075
600,731,3.958333333,14/04/11 8:00,14/04/15 7:00,44.40790000,4.03690000,49.45,4.0333,,560,171,76.60738714
550,578,1,14/04/15 8:00,14/04/16 8:00,50.40140000,3.83840000,47.85,7.7333,,400,178,69.20415225
730,685,2,14/04/16 8:00,14/04/18 8:00,48.48370000,8.15410000,49.5833,1.0167,,534,151,77.95620438
850,886,0,14/04/08 8:00,14/04/08 8:00,49.61990000,0.23290000,43.6524,2.068,,678,208,76.52370203
700,740,1,14/04/23 8:00,14/04/24 8:00,43.88040000,1.39200000,49.5569,2.788,,640,100,86.48648649
450,625,1.083333333,14/04/24 8:00,14/04/25 10:00,49.30290000,2.58550000,52.166,8.2212,,508,117,81.28
700,559,2.833333333,14/04/25 16:00,14/04/28 12:00,51.41280000,7.87150000,48.3768,10.7578,,395,164,70.66189624
540,438,0.583333333,14/04/28 18:00,14/04/29 8:00,48.75810000,9.46630000,50.7106,12.13,,289,149,65.98173516
810,1212,2.083333333,14/05/26 12:00,14/05/28 14:00,53.83330000,21.80000000,50.0006,9.6067,,936,276,77.22772277
590,552,2.75,14/05/30 15:00,14/06/02 9:00,50.33430000,8.83980000,53.7685,8.5968,,382,170,69.20289855
675,689,1,14/06/02 7:00,14/06/03 7:00,53.52520000,8.46500000,48.7333,9.35,,536,153,77.79390421
1015,847,1.041666667,14/06/03 15:00,14/06/04 16:00,49.15370000,8.91560000,46.9641,1.7179,,587,260,69.30342385
650,582,0.916666667,14/06/05 11:00,14/06/06 9:00,46.41390000,1.43130000,44.3,4.6667,,345,237,59.27835052
400,302,0.5,14/06/06 14:00,14/06/07 2:00,44.03330000,4.35000000,43.9333,7.4,,244,58,80.79470199
1235,786,2,14/06/09 8:00,14/06/11 8:00,45.11810000,7.48550000,48.9916,2.6475,,565,221,71.88295165
640,566,1,14/06/11 8:00,14/06/12 8:00,49.28200000,2.50350000,45.3759,4.8151,,467,99,82.50883392
400,550,0.083333333,14/06/13 6:00,14/06/13 8:00,44.08330000,5.40000000,45.513,9.2613,,343,207,62.36363636
1700,1302,3,14/06/13 8:00,14/06/16 8:00,45.78310000,9.70990000,53.43,8.4527,,855,447,65.66820276
1050,816,1,14/06/17 14:30,14/06/18 14:30,53.32400000,8.74640000,47.75,7.6833,,624,192,76.47058824
320,310,3,14/06/20 12:00,14/06/23 12:00,48.25000000,7.86670000,49.6495,7.7948,,155,155,50
460,565,0.75,14/06/23 17:00,14/06/24 11:00,50.21960000,8.23210000,52.495,13.4334,,440,125,77.87610619
1530,1946,3.166666667,14/07/01 8:00,14/07/04 12:00,53.83330000,21.80000000,49.4291,-0.3006,,1594,352,81.91161357
320,425,2.25,14/07/05 2:00,14/07/07 8:00,49.60080000,1.04580000,51.65,4.7333,,345,80,81.17647059
1350,1122,0.6875,14/07/07 7:30,14/07/08 0:00,51.02800000,3.26490000,43.7333,6.4667,,845,277,75.31194296
800,241,0.791666667,14/07/09 17:00,14/07/10 12:00,45.50960000,8.12380000,46.1052,6.4238,,147,94,60.99585062
750,476,1.25,14/07/10 8:00,14/07/11 14:00,45.86790000,4.89630000,43.9894,7.184,,275,201,57.77310924
1400,850,1.875,14/07/14 8:00,14/07/16 5:00,45.09720000,8.86550000,48.0312,1.6958,,637,213,74.94117647
200,390,1,14/07/16 8:00,14/07/17 8:00,48.73330000,2.66670000,51.0833,4.8333,,303,87,77.69230769
350,385,0.833333333,14/07/17 16:00,14/07/18 12:00,51.04830000,5.68890000,52.6137,9.7544,,329,56,85.45454545
310,493,0.993055556,14/07/18 14:10,14/07/19 14:00,52.56650000,9.68150000,53.0333,15.8167,,415,78,84.17849899
700,1002,0.916666667,14/08/14 12:00,14/08/15 10:00,53.35000000,18.00000000,53.9246,10.0124,,530,472,52.89421158
